league,season,team,player,nation,pos,age,born,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
ITA-Serie A,2024 - 2025,Juventus,Nicolò Savona,ITA,DF,21,2003,-0.19573613,-0.08244772,-0.68195933,0.09398938,0.1556372,0.05484574,-0.17845754,-0.32207313,-0.40336022,0.0061897244
ITA-Serie A,2024 - 2025,Juventus,Pierre Kalulu,FRA,DF,24,2000,-0.12903723,-0.19625601,-0.7521544,-0.18673633,0.1044224,0.38683867,-0.057320137,-0.043363504,-0.55493313,-0.2671774
ITA-Serie A,2024 - 2025,Juventus,Randal Kolo Muani,FRA,FW,25,1998,-0.17341055,-0.07879377,-0.149777,0.41884062,0.2736758,-0.24331242,-0.18028112,-0.6299546,-0.25954837,0.34768084
ITA-Serie A,2024 - 2025,Juventus,Renato Veiga,POR,DF,21,2003,0.18790935,-0.36315396,-0.6340077,0.58546174,0.21377599,0.18850568,-0.1874024,-0.00057093793,-0.42928854,-0.21626769
ITA-Serie A,2024 - 2025,Juventus,Teun Koopmeiners,NED,"MF,FW",26,1998,0.234996,-0.17517634,-0.34143785,-0.068973795,0.27379018,0.10667835,0.104029976,-0.5259786,-0.29674426,0.07336348
ITA-Serie A,2024 - 2025,Juventus,Timothy Weah,USA,"DF,FW",24,2000,-0.20235284,-0.18440728,-0.45876688,0.039118517,0.1948126,0.0061702738,0.12215584,-0.6465478,-0.32994854,0.1535995
ITA-Serie A,2024 - 2025,Juventus,Weston McKennie,USA,"MF,DF",25,1998,0.13207461,-0.34629798,-0.35783055,-0.06574475,0.112999074,0.15972388,0.053600136,-0.40934494,-0.28555664,0.00926896
ITA-Serie A,2024 - 2025,Lazio,Adam Marušić,MNE,DF,31,1992,-0.07976013,-0.25429913,-0.62272716,-0.14674804,0.1796551,-0.0010739486,-0.07096666,-0.4163643,-0.48257017,0.1256583
ITA-Serie A,2024 - 2025,Lazio,Alessio Romagnoli,ITA,DF,29,1995,-0.12094958,-0.32724053,-0.7275329,-0.23389216,0.4697598,0.30297667,-0.058918707,-0.019543618,-0.52731365,-0.29072094
ITA-Serie A,2024 - 2025,Lazio,Boulaye Dia,SEN,"MF,FW",27,1996,-0.19502579,-0.17734945,-0.19486478,-0.05483021,0.31158254,0.035989735,-0.0036665334,-0.63731253,-0.3671349,0.096809424
ITA-Serie A,2024 - 2025,Lazio,Fisayo Dele-Bashiru,NGA,"MF,FW",23,2001,-0.094101295,-0.07048153,-0.44329375,0.41544586,0.030945327,-0.06404198,-0.267727,-0.636708,-0.31183812,0.02870588
ITA-Serie A,2024 - 2025,Lazio,Gustav Isaksen,DEN,FW,23,2001,0.22721694,-0.39440364,-0.19667387,-0.20335624,-0.11215521,0.11437324,0.12081392,-0.7479688,-0.44917044,0.35529146
ITA-Serie A,2024 - 2025,Lazio,Luca Pellegrini,ITA,DF,25,1999,0.34587494,-0.15663321,-0.59552765,0.29433006,0.21394014,0.23512945,0.07357629,-0.5409311,-0.010003382,0.21332993
ITA-Serie A,2024 - 2025,Lazio,Manuel Lazzari,ITA,DF,30,1993,0.37929058,-0.25124004,-0.6741529,0.23065443,-0.23203178,0.0277529,0.04737467,-0.59037036,-0.38808587,0.31146124
ITA-Serie A,2024 - 2025,Lazio,Mario Gila,ESP,DF,23,2000,0.08243029,-0.0541269,-0.7186597,-0.23383668,0.3734712,0.24673449,0.019439036,0.120608546,-0.5456605,-0.34025213
ITA-Serie A,2024 - 2025,Lazio,Mattia Zaccagni,ITA,FW,29,1995,0.25285238,-0.18712342,-0.19687334,-0.2885943,-0.119055845,-0.08607423,-0.00885424,-0.6275622,-0.06767293,0.08203307
ITA-Serie A,2024 - 2025,Lazio,Mattéo Guendouzi,FRA,MF,25,1999,0.33313814,0.0052368385,-0.54329973,-0.44640362,-0.16487476,0.15207517,0.09980128,-0.33580846,-0.34594733,-0.13904001
ITA-Serie A,2024 - 2025,Lazio,Nicolò Rovella,ITA,MF,22,2001,0.39275753,-0.03190001,-0.63019764,-0.1723648,0.12676167,-0.024890175,0.36894542,-0.20498718,-0.30681148,-0.4653915
ITA-Serie A,2024 - 2025,Lazio,Nuno Tavares,POR,DF,24,2000,0.4042942,-0.25055945,-0.4053377,0.11039841,-0.2732264,0.19948323,0.11832129,-0.42500257,0.15339983,0.1919405
ITA-Serie A,2024 - 2025,Lazio,Pedro,ESP,"FW,MF",37,1987,-0.14696634,0.34517342,-0.18309802,0.30781573,0.13072698,-0.26329342,-0.070952326,-0.75838023,-0.22912568,0.1083267
ITA-Serie A,2024 - 2025,Lazio,Valentín Castellanos,ARG,FW,25,1998,0.3045139,-0.20726207,0.16503437,-0.15006794,0.47359896,0.073238194,-0.021541497,-0.74147034,-0.37458572,0.22105522
ITA-Serie A,2024 - 2025,Lecce,Antonino Gallo,ITA,DF,24,2000,0.4807245,-0.38154492,-0.7324328,-0.12398682,0.07343623,-0.15087737,0.2826207,-0.13807334,-0.24248998,0.417713
ITA-Serie A,2024 - 2025,Lecce,Federico Baschirotto,ITA,DF,27,1996,-0.094290115,-0.48912326,-0.78081644,-0.17606375,0.26933476,-0.16620912,-0.40114763,0.48348647,-0.44957173,-0.2932925
ITA-Serie A,2024 - 2025,Lecce,Gaby Jean,FRA,DF,24,2000,0.10897015,-0.40676242,-0.7488085,0.38080046,0.24921007,0.25217104,-0.2494262,-0.054550853,-0.5524443,-0.038830828
ITA-Serie A,2024 - 2025,Lecce,Hamza Rafia,TUN,MF,25,1999,0.41768357,-0.20729826,-0.55060524,0.38765126,0.20671207,-0.02764512,0.101687826,-0.54776657,-0.52177894,0.07458843
ITA-Serie A,2024 - 2025,Lecce,Lassana Coulibaly,MLI,MF,28,1996,0.2286529,-0.3398358,-0.5750331,-0.1208667,0.2853935,-0.26682317,0.06433835,-0.5202743,-0.55518836,-0.2839213
ITA-Serie A,2024 - 2025,Lecce,Nikola Krstović,MNE,FW,24,2000,0.17675245,-0.4925744,0.09110151,-0.30283886,0.3106454,-0.07231512,-0.21530867,-0.63503456,-0.21836878,0.19691773
ITA-Serie A,2024 - 2025,Lecce,Patrick Dorgu,DEN,"DF,FW",19,2004,0.1221008,-0.35829735,-0.4164215,0.048481997,0.12134008,-0.039211217,0.24501455,-0.5351532,-0.46143356,0.22659583
ITA-Serie A,2024 - 2025,Lecce,Santiago Pierotti,ARG,FW,23,2001,0.09356632,-0.5122992,-0.29978117,0.07571803,0.24749863,-0.2563288,0.14033803,-0.5500149,-0.32973662,0.15057512
ITA-Serie A,2024 - 2025,Lecce,Tete Morente,ESP,"FW,MF",27,1996,0.22534904,-0.28331506,-0.36143413,-0.006872019,0.034148425,-0.07468549,0.023313098,-0.5794812,-0.3435439,0.1627866
ITA-Serie A,2024 - 2025,Lecce,Ylber Ramadani,ALB,MF,28,1996,0.26114517,-0.21210994,-0.64453894,0.14535159,0.31087703,-0.17251796,0.06578854,-0.47496113,-0.4303233,-0.23347275
ITA-Serie A,2024 - 2025,Lecce,Þórir Jóhann Helgason,ISL,MF,23,2000,0.4062141,-0.40695453,-0.40754658,0.41276935,0.2571689,0.14955543,-0.14548159,-0.6060289,-0.009976638,0.19941026
ITA-Serie A,2024 - 2025,Milan,Christian Pulisic,USA,"FW,MF",25,1998,0.29518533,-0.13061841,0.07524716,-0.18594536,0.01853389,0.06352405,0.024144396,-0.6359489,0.077662505,-0.05894063
ITA-Serie A,2024 - 2025,Milan,Emerson,BRA,DF,25,1999,0.30045795,-0.24913983,-0.6932288,0.23132554,0.1929102,0.18365426,0.17560291,-0.46979955,-0.55603635,0.006500595
ITA-Serie A,2024 - 2025,Milan,Matteo Gabbia,ITA,DF,24,1999,-0.13767841,-0.2212105,-0.72073925,0.13023421,0.11482637,0.030285219,-0.38827476,0.14513756,-0.5028795,-0.37830815
ITA-Serie A,2024 - 2025,Milan,Rafael Leão,POR,FW,25,1999,0.066442035,-0.2853047,0.0028140172,-0.08747275,-0.13997369,0.19306359,0.12927558,-0.46402174,-0.10165903,0.45405832
ITA-Serie A,2024 - 2025,Milan,Ruben Loftus-Cheek,ENG,MF,28,1996,0.29154783,-0.2195063,-0.40926123,0.45094797,0.14477655,0.21666281,-0.07660019,-0.45264685,-0.6085837,-0.059967052
ITA-Serie A,2024 - 2025,Milan,Samuel Chukwueze,NGA,"FW,MF",25,1999,0.14120622,0.057523787,-0.22803628,0.4389219,0.05496886,0.10498041,0.10110938,-0.6807724,-0.24707827,0.38529605
ITA-Serie A,2024 - 2025,Milan,Strahinja Pavlović,SRB,DF,23,2001,-0.041839086,-0.12396503,-0.65536284,0.11291286,0.30524647,0.2258265,0.101592325,0.029009806,-0.45377073,-0.12027801
ITA-Serie A,2024 - 2025,Milan,Tammy Abraham,ENG,FW,26,1997,0.39121982,-0.3534289,0.056731354,0.39115405,0.5859024,0.23063232,-0.06536077,-0.60859686,-0.16522197,0.029866692
ITA-Serie A,2024 - 2025,Milan,Theo Hernández,FRA,DF,26,1997,0.12274457,-0.12335101,-0.49544543,-0.2540596,-0.2161651,0.034796022,0.085680164,-0.296858,-0.29776326,0.3134035
ITA-Serie A,2024 - 2025,Milan,Tijjani Reijnders,NED,MF,26,1998,-0.0743028,-0.122559294,-0.2654875,-0.39177653,-0.20294353,0.08370423,0.0273809,-0.51896375,-0.2814934,0.084520586
ITA-Serie A,2024 - 2025,Milan,Youssouf Fofana,FRA,MF,25,1999,0.34501556,-0.14413849,-0.5141594,-0.16847225,0.17281844,0.07783193,0.16831264,-0.46767083,-0.0967256,-0.29185355
ITA-Serie A,2024 - 2025,Milan,Yunus Musah,USA,"MF,FW",21,2002,0.3279035,-0.3408049,-0.3784009,0.2070622,-0.05361652,0.22422731,0.07945199,-0.57588285,-0.42158717,-0.049141634
ITA-Serie A,2024 - 2025,Milan,Álex Jiménez,ESP,"DF,FW",19,2005,0.38476,-0.31378213,-0.4963053,0.24603206,0.003082992,0.029917538,0.09600116,-0.71617347,-0.46220332,0.0984308
ITA-Serie A,2024 - 2025,Monza,Alessandro Bianco,ITA,MF,21,2002,0.30962497,-0.15956321,-0.6448828,-0.21536244,0.12176893,-0.10536183,0.086291,-0.41401723,-0.54666686,-0.20790856
ITA-Serie A,2024 - 2025,Monza,Andrea Carboni,ITA,DF,23,2001,0.237902,-0.4909935,-0.80376387,0.100302614,0.2965261,0.10062221,0.12981619,-0.17166276,-0.4410328,-0.22792931
ITA-Serie A,2024 - 2025,Monza,Armando Izzo,ITA,DF,32,1992,-0.054777503,-0.29429808,-0.7569076,-0.061536394,0.30712125,-0.124808826,-0.2690962,0.0018320286,-0.44256404,-0.4024921
ITA-Serie A,2024 - 2025,Monza,Daniel Maldini,ITA,"MF,FW",22,2001,0.22990091,-0.36703095,-0.07828512,0.35410416,0.17554009,-0.0076765977,-0.008828821,-0.56496286,-0.52212167,0.28089306
ITA-Serie A,2024 - 2025,Monza,Dany Mota,POR,"FW,MF",26,1998,0.080293745,-0.4530254,-0.23781529,-0.086277306,0.22592351,0.08334999,-0.045068644,-0.6834106,-0.39882264,0.23368602
ITA-Serie A,2024 - 2025,Monza,Gianluca Caprari,ITA,"MF,FW",31,1993,0.43991396,-0.0811562,-0.2443509,0.053234864,0.081553854,0.07666123,-0.13046299,-0.68096316,-0.3136753,0.017804174
ITA-Serie A,2024 - 2025,Monza,Giorgos Kyriakopoulos,GRE,DF,28,1996,0.30752617,-0.26019424,-0.63785064,-0.27541986,-0.009325368,-0.0863176,0.16501895,-0.40133837,-0.17283139,0.30567804
ITA-Serie A,2024 - 2025,Monza,Milan Đurić,BIH,FW,34,1990,0.096498884,-0.47242832,-0.17451505,0.4952218,0.4166476,-0.2216758,-0.40630606,-0.40105283,-0.28072634,0.46120545
ITA-Serie A,2024 - 2025,Monza,Patrick Ciurria,ITA,"MF,DF",29,1995,0.20084098,-0.099520914,-0.57937455,0.3622391,0.26304424,0.08623026,-0.02851388,-0.6243338,-0.34232962,0.42388308
ITA-Serie A,2024 - 2025,Monza,Pedro Pereira,POR,DF,26,1998,0.14931503,-0.51720095,-0.6118759,-0.11450109,0.13321427,-0.010023132,0.15609896,-0.31665492,-0.30661696,-0.016495544
ITA-Serie A,2024 - 2025,Monza,Samuele Birindelli,ITA,"DF,MF",25,1999,-0.046780754,-0.17073905,-0.49056894,0.21781044,0.1065046,-0.0065984065,0.007106378,-0.5999254,-0.49265102,0.36904758
ITA-Serie A,2024 - 2025,Monza,Warren Bondo,FRA,MF,20,2003,0.34764403,-0.39854455,-0.67854667,0.26241454,-0.0154227605,-0.03701683,-0.031125713,-0.6559233,-0.5354921,-0.1649261
ITA-Serie A,2024 - 2025,Napoli,Alessandro Buongiorno,ITA,DF,25,1999,-0.054909594,-0.25787938,-0.7198245,0.051350165,0.42969137,0.29546937,-0.018822115,-0.047150783,-0.56869227,-0.16247591
ITA-Serie A,2024 - 2025,Napoli,Amir Rrahmani,KVX,DF,30,1994,-0.023737561,-0.15693285,-0.62332994,-0.43374586,0.25016722,0.38170102,-0.25841108,0.5136975,-0.3454296,-0.5261549
ITA-Serie A,2024 - 2025,Napoli,Billy Gilmour,SCO,MF,23,2001,0.3516024,-0.019844854,-0.6216264,0.28538862,0.16687015,0.24046054,0.0392874,-0.60624486,-0.46228966,-0.08631858
ITA-Serie A,2024 - 2025,Napoli,David Neres,BRA,FW,27,1997,0.16249801,-0.22520928,-0.303219,0.31219923,-0.05045906,0.2305293,0.17787318,-0.6091157,-0.13603476,0.4066065
ITA-Serie A,2024 - 2025,Napoli,Giacomo Raspadori,ITA,"FW,MF",24,2000,-0.016240733,0.117422916,-0.18151312,0.45721436,0.29908353,-0.11024192,0.05321194,-0.6507214,-0.31604707,0.3320396
ITA-Serie A,2024 - 2025,Napoli,Giovanni Di Lorenzo,ITA,DF,30,1993,0.061949372,-0.13366736,-0.6004824,-0.5395204,0.28052607,0.22048065,0.38741678,-0.17531344,-0.4515548,0.12476969
ITA-Serie A,2024 - 2025,Napoli,Khvicha Kvaratskhelia,GEO,"FW,MF",23,2001,0.18812475,0.054741602,-0.08123496,0.33938178,-0.029306205,0.03644037,0.010780729,-0.6533139,-0.1786734,0.29966784
ITA-Serie A,2024 - 2025,Napoli,Leonardo Spinazzola,ITA,"DF,FW",31,1993,0.18846484,-0.15332012,-0.45545956,0.14657852,-0.2174234,0.12043702,0.043592554,-0.45727938,-0.43671295,0.39037037
ITA-Serie A,2024 - 2025,Napoli,Mathías Olivera,URU,DF,26,1997,0.29576927,-0.3185364,-0.6369671,-0.14518742,0.28935146,0.24229479,0.28531453,-0.26732805,-0.4281076,-0.17369074
ITA-Serie A,2024 - 2025,Napoli,Matteo Politano,ITA,"FW,MF",30,1993,0.39619246,-0.26779205,-0.4220823,-0.39756265,-0.20974341,0.07888655,0.15587042,-0.6043744,-0.26299214,0.5603059
ITA-Serie A,2024 - 2025,Napoli,Romelu Lukaku,BEL,FW,31,1993,0.11225236,-0.42995623,0.055252846,-0.25349206,0.39629108,0.12328354,-0.44318554,-0.66628665,0.19386575,0.059979625
ITA-Serie A,2024 - 2025,Napoli,Scott McTominay,SCO,MF,27,1996,-0.297096,-0.3510783,-0.19616237,-0.27125522,0.1275048,-0.2576975,0.009028756,-0.48109916,-0.24001606,-0.004508485
ITA-Serie A,2024 - 2025,Parma,Adrian Bernabe,ESP,MF,23,2001,0.32853195,0.08937055,-0.6227376,0.1323802,0.018889748,0.03222051,0.046973508,-0.5866117,-0.38301605,0.088185705
ITA-Serie A,2024 - 2025,Parma,Antoine Hainaut,FRA,"DF,FW",22,2002,-0.15265994,-0.2386502,-0.62133807,0.31025016,0.23795074,-0.14674056,-0.14585061,-0.4510223,-0.42566288,0.32700044
ITA-Serie A,2024 - 2025,Parma,Dennis Man,ROU,"FW,MF",25,1998,0.172072,-0.28344786,-0.13331431,-0.014742534,0.03787672,0.22291912,0.063479215,-0.595085,-0.3158505,0.25885022
ITA-Serie A,2024 - 2025,Parma,Emanuele Valeri,ITA,DF,25,1998,0.51614755,-0.33287713,-0.5072875,-0.24208328,0.09104513,-0.17368633,0.02443252,-0.3692143,0.012285627,0.28221387
ITA-Serie A,2024 - 2025,Parma,Giovanni Leoni,ITA,DF,17,2006,-0.36457193,-0.18722966,-0.7390212,0.37568694,0.21321338,-0.17562683,-0.4572052,-0.19809826,-0.45921537,-0.16810507
ITA-Serie A,2024 - 2025,Parma,Hernani,BRA,MF,30,1994,0.58026356,-0.023936683,-0.4465541,0.26994476,0.14668828,-0.28953,-0.13743378,-0.5397445,-0.047457274,-0.26226208
ITA-Serie A,2024 - 2025,Parma,Lautaro Valenti,ARG,DF,25,1999,0.017241133,-0.2350483,-0.84415543,0.08151911,0.61200476,0.2790414,-0.28688112,-0.32157558,-0.4262962,0.10690903
ITA-Serie A,2024 - 2025,Parma,Mandela Keita,BEL,MF,22,2002,0.3369063,-0.2871734,-0.6276872,0.18986528,0.14358936,-0.0849663,0.022747831,-0.56696045,-0.40593433,-0.37066755
ITA-Serie A,2024 - 2025,Parma,Matteo Cancellieri,ITA,"FW,MF",22,2002,0.12049484,-0.42882398,-0.35219786,0.2449293,0.19386254,-0.20823479,0.04074208,-0.6344745,-0.44765133,0.40825436
ITA-Serie A,2024 - 2025,Parma,Pontus Almqvist,SWE,"FW,MF",25,1999,0.2919072,-0.40473354,-0.2718157,0.3653751,0.19249551,0.06732276,0.074693434,-0.6925004,-0.4458935,0.29642347
ITA-Serie A,2024 - 2025,Parma,Simon Sohm,SUI,MF,23,2001,0.09691061,-0.22676528,-0.44546148,-0.23065278,-0.02881137,-0.048830252,-0.027170015,-0.4304366,-0.54511875,0.059068754
ITA-Serie A,2024 - 2025,Parma,Valentin Mihaila,ROU,"FW,MF",24,2000,0.43818596,-0.32572356,-0.30260915,0.27478248,0.336573,0.15517911,0.13970537,-0.7700604,-0.28563341,0.059183832
ITA-Serie A,2024 - 2025,Roma,Alexis Saelemaekers,BEL,"DF,FW",25,1999,-0.33763474,0.019154493,-0.42239833,0.18381178,0.06862722,-0.09442308,0.09590878,-0.6123947,-0.13850196,0.31924838
ITA-Serie A,2024 - 2025,Roma,Angeliño,ESP,DF,27,1997,0.3110832,-0.07622668,-0.7001447,-0.5064602,-0.06758401,0.05988861,0.19157858,-0.2680395,-0.3950643,0.43899843
ITA-Serie A,2024 - 2025,Roma,Artem Dovbyk,UKR,FW,27,1997,0.04949986,-0.3238005,0.05146267,-0.15954378,0.4254869,0.050228093,-0.27875844,-0.72024995,-0.3929061,0.15570185
ITA-Serie A,2024 - 2025,Roma,Bryan Cristante,ITA,MF,29,1995,-0.0025655497,-0.027758317,-0.5346247,-0.079464436,0.26510516,-0.037571557,-0.03893047,-0.37176517,-0.3247019,-0.16486812
ITA-Serie A,2024 - 2025,Roma,Eldor Shomurodov,UZB,"FW,MF",29,1995,-0.015685635,-0.30404127,-0.12564576,0.35180485,0.44668162,0.2278677,0.012878257,-0.695847,-0.14917901,0.004218815
ITA-Serie A,2024 - 2025,Roma,Gianluca Mancini,ITA,DF,28,1996,0.061675843,-0.16782326,-0.67367154,-0.3741346,0.33214152,0.16960862,-0.096342266,-0.04722055,-0.53198296,-0.15444683
ITA-Serie A,2024 - 2025,Roma,Leandro Paredes,ARG,MF,30,1994,0.34959766,0.255382,-0.55467224,0.3238563,-0.091876745,-0.15846334,-0.18020815,-0.33035645,-0.2942814,-0.30867225
ITA-Serie A,2024 - 2025,Roma,Lorenzo Pellegrini,ITA,MF,28,1996,0.41927958,-0.10996913,-0.15765241,0.17420119,0.2914036,0.14102884,0.002324495,-0.5623045,-0.47505897,0.023469044
ITA-Serie A,2024 - 2025,Roma,Matìas Soulé,ARG,"MF,DF",21,2003,0.029210072,-0.05643196,-0.3082622,0.0116759725,-0.17401838,0.05363967,0.1714608,-0.58787256,-0.12339859,0.37265345
ITA-Serie A,2024 - 2025,Roma,Niccolò Pisilli,ITA,MF,19,2004,0.17600086,-0.17375802,-0.36983642,0.24637909,0.32888237,0.101081744,0.01056149,-0.63566345,-0.45454738,-0.082432985
ITA-Serie A,2024 - 2025,Roma,Paulo Dybala,ARG,"FW,MF",30,1993,0.39938053,0.2502978,-0.044651806,0.23601696,0.10472076,0.08895603,-0.04821954,-0.57041985,-0.22014482,0.1349452
ITA-Serie A,2024 - 2025,Roma,Stephan El Shaarawy,ITA,"DF,MF",31,1992,0.02959842,-0.17634566,-0.27687955,0.34138405,0.13795109,0.13291715,0.0021426645,-0.7101513,-0.05993787,0.08940418
ITA-Serie A,2024 - 2025,Roma,Zeki Çelik,TUR,DF,27,1997,0.32307526,-0.34281752,-0.61200166,-0.055396,0.17931205,0.0826788,0.21046793,-0.32583725,-0.39280042,-0.1465489
ITA-Serie A,2024 - 2025,Torino,Adam Masina,MAR,DF,30,1994,-0.012225265,-0.2842314,-0.7678179,0.053464536,0.35341692,0.15626809,-0.15369228,-0.06298159,-0.27819464,-0.13443035
ITA-Serie A,2024 - 2025,Torino,Antonio Sanabria,PAR,FW,28,1996,0.16638525,-0.31361637,-0.36416396,0.2851332,0.31398982,0.03815457,-0.2740013,-0.73972094,-0.39083588,0.029742174
ITA-Serie A,2024 - 2025,Torino,Borna Sosa,CRO,DF,26,1998,0.27495804,-0.29996437,-0.7027177,0.40837628,0.16714653,0.17931542,0.029104684,-0.28961936,-0.51150125,0.21753414
ITA-Serie A,2024 - 2025,Torino,Cesare Casadei,ITA,MF,21,2003,0.16084436,-0.2851112,-0.425646,0.52001095,0.2086551,0.056038957,-0.21322656,-0.43637058,-0.4126029,-0.02219444
ITA-Serie A,2024 - 2025,Torino,Che Adams,SCO,FW,28,1996,0.04877383,-0.3728078,-0.13674372,-0.29001763,0.42559788,0.083179615,-0.11914236,-0.8178847,-0.33560517,0.17635602
ITA-Serie A,2024 - 2025,Torino,Cristiano Biraghi,ITA,DF,31,1992,0.41401878,-0.09091309,-0.6688149,0.27345943,0.36085787,0.3031425,0.03555376,-0.39434418,-0.46368638,0.5396783
ITA-Serie A,2024 - 2025,Torino,Guillermo Maripán,CHI,DF,30,1994,0.089866154,-0.18976158,-0.6584342,-0.09232617,0.5806594,0.20538558,-0.10557575,-0.06717123,-0.5098618,-0.25936988
ITA-Serie A,2024 - 2025,Torino,Gvidas Gineitis,LTU,MF,20,2004,0.15059699,-0.07664144,-0.47074658,0.2660412,0.19910552,-0.175799,-0.08601998,-0.4988114,-0.32356146,0.22920623
ITA-Serie A,2024 - 2025,Torino,Ivan Ilić,SRB,MF,23,2001,0.15824395,-0.021048335,-0.4838087,0.42298692,0.09228,0.10598593,-0.20563696,-0.5386476,-0.5079856,0.18619883
ITA-Serie A,2024 - 2025,Torino,Karol Linetty,POL,MF,29,1995,0.2691561,-0.18879141,-0.57604223,0.15800081,0.36076152,-0.026573269,0.044830933,-0.65113,-0.55674076,-0.13456859
ITA-Serie A,2024 - 2025,Torino,Marcus Pedersen,NOR,DF,24,2000,0.31904632,-0.53885835,-0.5685848,0.2009034,0.19423136,0.16098455,-0.049078535,-0.59584814,-0.52412605,0.3108694
ITA-Serie A,2024 - 2025,Torino,Nikola Vlašić,CRO,"MF,FW",26,1997,0.23757909,-0.20216309,-0.30593354,0.016441863,-0.049718857,-0.15143234,-0.14677587,-0.631168,-0.12188835,-0.0935813
ITA-Serie A,2024 - 2025,Torino,Samuele Ricci,ITA,MF,22,2001,0.2664988,-0.2983687,-0.6354847,-0.25502428,0.15405269,0.050620113,-0.034937654,-0.5353922,-0.48881713,-0.21946722
ITA-Serie A,2024 - 2025,Torino,Saúl Coco,EQG,DF,25,1999,-0.01125718,-0.41384092,-0.7544384,-0.18279278,0.2718398,-0.1845613,-0.2658277,0.016331434,-0.4924895,-0.43324628
ITA-Serie A,2024 - 2025,Torino,Sebastian Walukiewicz,POL,DF,24,2000,0.33558828,-0.3681025,-0.67446643,0.08487217,0.3686467,0.14276433,0.03510944,-0.4229385,-0.5550196,-0.08740713
ITA-Serie A,2024 - 2025,Torino,Valentino Lazaro,AUT,"DF,FW",28,1996,0.45706213,-0.39752746,-0.5158397,-0.14441006,0.13836636,0.21296385,0.04013173,-0.51761985,-0.04176045,0.17962958
ITA-Serie A,2024 - 2025,Udinese,Arthur Atta,FRA,"MF,FW",21,2003,0.3488692,-0.3700242,-0.36556372,0.30051455,0.009511434,0.11407152,-0.007545484,-0.53247035,-0.46617168,0.09026841
ITA-Serie A,2024 - 2025,Udinese,Christian Kabasele,BEL,DF,33,1991,-0.04803694,-0.19631432,-0.57044417,0.52714944,0.19080715,-0.0113722235,-0.2545978,-0.10485672,-0.50668466,-0.17383143
ITA-Serie A,2024 - 2025,Udinese,Florian Thauvin,FRA,"FW,MF",31,1993,0.27665526,-0.074078046,-0.07211417,-0.009389007,-0.07179829,-0.114575446,-0.08049375,-0.6006835,-0.22458436,0.3895889
ITA-Serie A,2024 - 2025,Udinese,Hassane Kamara,CIV,DF,30,1994,0.30751008,-0.27347216,-0.6772932,-0.048625857,0.0053575234,0.058940556,0.14349973,-0.51388425,-0.08412787,0.33964872
ITA-Serie A,2024 - 2025,Udinese,Jaka Bijol,SVN,DF,25,1999,0.11958396,-0.21635458,-0.6023815,-0.13802162,0.40898573,0.0001707226,-0.18422444,0.35680756,-0.5548917,-0.3095765
ITA-Serie A,2024 - 2025,Udinese,Jesper Karlström,SWE,MF,29,1995,0.3689688,-0.35619402,-0.6469342,-0.30465278,0.3085678,0.0803568,0.115668476,-0.35616386,-0.35094106,-0.30651006
ITA-Serie A,2024 - 2025,Udinese,Jordan Zemura,ZIM,DF,24,1999,0.1948708,-0.32620397,-0.6457786,0.2531163,0.120566025,0.057915993,0.09017763,-0.5983539,-0.26668715,0.27094308
ITA-Serie A,2024 - 2025,Udinese,Jurgen Ekkelenkamp,NED,MF,24,2000,0.110980876,-0.34003374,-0.408655,0.033813063,0.32799095,-0.003331945,0.061651427,-0.5694029,-0.36840138,-0.0018024893
ITA-Serie A,2024 - 2025,Udinese,Keinan Davis,ENG,FW,26,1998,0.192584,-0.25503245,-0.14631419,0.4484362,0.18937959,0.14562184,-0.045630407,-0.6079623,-0.46026444,0.2053233
ITA-Serie A,2024 - 2025,Udinese,Kingsley Ehizibue,NED,DF,29,1995,0.3437058,-0.5758772,-0.54748976,-0.096479565,0.1890775,0.008606954,0.24533391,-0.34365478,-0.49091566,0.18058346
ITA-Serie A,2024 - 2025,Udinese,Lorenzo Lucca,ITA,FW,23,2000,-0.1339646,-0.4348683,-0.09266979,-0.04966102,0.41873807,-0.35039985,-0.32038325,-0.5756096,-0.34022093,0.27166465
ITA-Serie A,2024 - 2025,Udinese,Martín Payero,ARG,MF,25,1998,0.32194507,-0.28266358,-0.42860612,0.27605075,0.011288096,-0.08475805,-0.035128795,-0.5890519,-0.40538484,0.13076279
ITA-Serie A,2024 - 2025,Udinese,Oumar Solet,FRA,DF,24,2000,0.124349274,-0.18203445,-0.61925155,0.2684764,0.20963423,0.06087954,-0.12635858,-0.0366145,-0.3346394,-0.3475782
ITA-Serie A,2024 - 2025,Udinese,Sandi Lovrić,SVN,MF,26,1998,0.3392317,-0.2245733,-0.40827304,-0.10949921,0.103785075,-0.1007275,0.16171803,-0.5154821,-0.3212282,0.05010856
ITA-Serie A,2024 - 2025,Udinese,Thomas Kristensen,DEN,DF,22,2002,-0.20211634,-0.2599622,-0.59892356,0.2415973,0.29268175,-0.07980347,-0.19834119,0.0026375293,-0.5596763,-0.12951481
ITA-Serie A,2024 - 2025,Venezia,Alessio Zerbin,ITA,DF,25,1999,0.27831998,-0.4911593,-0.39686742,0.22165455,0.222966,-0.08235818,0.35198927,-0.44709042,-0.43723333,0.39759624
